Date,IWDA.AS,EXSA.DE,EMIM.AS,IEAG.AS,IBGL.AS,4GLD.DE,EQQQ.DE,IPRP.AS,IUSN.DE,BTCE.DE,CL2.PA
2014-09-02,32.040000915527344,24.49720001220703,20.190000534057617,101.1002197265625,163.05856323242188,30.989999771118164,71.68390655517578,21.986391067504883,,,2.2145700454711914
2014-09-03,32.099998474121094,24.652244567871094,20.450000762939453,100.98917388916016,162.38839721679688,31.020000457763672,71.3889389038086,22.00418472290039,,,2.210829973220825
2014-09-04,32.54999923706055,24.913007736206055,20.770000457763672,101.20272064208984,162.52401733398438,31.489999771118164,72.54536437988281,22.146564483642578,,,2.283869981765747
2014-09-05,32.36000061035156,24.821392059326172,20.709999084472656,101.45043182373047,163.71275329589844,31.43000030517578,72.05378723144531,22.12876319885254,,,2.2546300888061523
2014-09-08,32.439998626708984,24.708627700805664,20.739999771118164,101.37352752685547,163.11444091796875,31.149999618530273,72.88713073730469,22.16436004638672,,,2.2393300533294678
2014-09-09,32.345001220703125,24.624055862426758,20.559999465942383,101.0233383178711,161.470947265625,31.229999542236328,72.77007293701172,22.06113624572754,,,2.2742700576782227
2014-09-10,32.29499816894531,24.638147354125977,20.280000686645508,100.94646453857422,160.98434448242188,31.079999923706055,72.57814025878906,21.911638259887695,,,2.2586700916290283
2014-09-11,32.26499938964844,24.588821411132812,20.239999771118164,100.90375518798828,160.79281616210938,30.739999771118164,72.57344818115234,21.897401809692383,,,2.263170003890991
2014-09-12,32.189998626708984,24.595861434936523,20.030000686645508,100.74146270751953,160.48171997070312,30.56999969482422,72.4329833984375,21.865371704101562,,,2.2514700889587402
2014-09-15,32.06999969482422,24.595808029174805,19.93000030517578,100.80123901367188,160.70509338378906,30.6299991607666,71.64176940917969,21.740787506103516,,,2.2272698879241943
2014-09-16,32.165000915527344,24.496076583862305,20.100000381469727,100.72438049316406,160.17855834960938,30.649999618530273,71.81033325195312,21.644689559936523,,,2.2511301040649414
2014-09-17,32.220001220703125,24.595808029174805,20.100000381469727,100.91230010986328,160.99227905273438,30.670000076293945,72.15678405761719,21.598417282104492,,,2.2643001079559326
2014-09-18,32.51499938964844,24.880725860595703,20.06999969482422,100.7841567993164,160.5455322265625,30.530000686645508,72.96204376220703,21.626888275146484,,,2.3068299293518066
2014-09-19,32.65999984741211,24.930578231811523,20.06999969482422,101.05748748779297,161.77410888671875,30.5,73.43963623046875,21.548580169677734,,,2.3392300605773926
2014-09-22,32.44499969482422,24.781005859375,19.770000457763672,101.15998840332031,162.24481201171875,30.450000762939453,72.77477264404297,21.463157653808594,,,2.2996299266815186
2014-09-23,32.185001373291016,24.481834411621094,19.6299991607666,101.15998840332031,162.8032684326172,30.579999923706055,93.1899185180664,21.356374740600586,,,2.2713000774383545
2014-09-24,32.435001373291016,24.667034149169922,19.889999389648438,101.24541473388672,163.0505828857422,30.600000381469727,73.39276885986328,21.374168395996094,,,2.3034698963165283
2014-09-25,32.23500061035156,24.410612106323242,19.670000076293945,101.38209533691406,163.28195190429688,30.790000915527344,72.71858215332031,21.174846649169922,,,2.2810699939727783
2014-09-26,32.30500030517578,24.51744270324707,19.739999771118164,101.3308334350586,163.5850830078125,30.790000915527344,93.24197387695312,21.416885375976562,,,2.2844700813293457
2014-09-29,32.29499816894531,24.431978225708008,19.43000030517578,101.32228088378906,163.5771026611328,30.84000015258789,73.2616958618164,21.181962966918945,,,2.301069974899292
2014-09-30,32.53499984741211,24.503206253051758,19.549999237060547,101.47606658935547,164.0318145751953,30.850000381469727,93.16783142089844,21.38129234313965,,,2.3457698822021484
2014-10-01,32.22999954223633,24.339374542236328,19.389999389648438,101.71520233154297,165.2365264892578,31.030000686645508,91.68096160888672,21.17128562927246,,,2.2924299240112305
2014-10-02,31.575000762939453,23.769529342651367,19.020000457763672,101.62125396728516,164.77377319335938,30.8700008392334,91.6671371459961,20.84737777709961,,,2.2147700786590576
2014-10-03,32.279998779296875,,19.459999084472656,101.58708190917969,164.8375701904297,,,20.918567657470703,,,2.33489990234375
2014-10-06,32.2599983215332,24.047330856323242,19.75,101.61273193359375,164.79771423339844,30.719999313354492,92.364013671875,20.865177154541016,,,2.327970027923584
2014-10-07,31.81999969482422,23.65556526184082,19.56999969482422,101.57855987548828,164.4785919189453,30.829999923706055,91.03672790527344,20.562631607055664,,,2.260999917984009
2014-10-08,31.485000610351562,23.463237762451172,19.329999923706055,101.6041488647461,164.77377319335938,30.6200008392334,92.936279296875,20.477203369140625,,,2.2109999656677246
2014-10-09,31.625,23.37063980102539,19.43000030517578,101.62979888916016,164.9731903076172,31.010000228881836,91.2843017578125,20.40601921081543,,,2.2500998973846436
2014-10-10,31.149999618530273,23.028738021850586,19.15999984741211,101.69812774658203,165.24449157714844,31.100000381469727,89.01737976074219,20.327709197998047,,,2.184499979019165
2014-10-13,30.885000228881836,23.000246047973633,19.190000534057617,101.61273193359375,164.70994567871094,31.200000762939453,87.5709228515625,20.299232482910156,,,2.128730058670044
2014-10-14,30.78499984741211,23.021621704101562,19.1200008392334,101.86043548583984,166.01031494140625,31.290000915527344,87.62662506103516,20.263641357421875,,,2.107599973678589
